p_year,xlong,ylat
1982,-118.376785,35.069897
1982,-118.261589,35.041897
1982,-118.262688,35.049496
1982,-118.29129,35.046993
1982,-118.287285,35.041393
1982,-118.326256,35.074745
1982,-118.259491,35.096996
1982,-118.297287,35.050896
1982,-118.306206,35.074509
1982,-118.343819,35.061348
1982,-118.37059,35.073196
1982,-118.290985,35.040596
1982,-118.27549,35.042896
1982,-118.313988,35.065895
1982,-118.304291,35.074993
1982,-118.265686,35.074493
1982,-118.263786,35.077095
1982,-118.29689,35.081894
1982,-118.385475,35.060432
1982,-118.273987,35.049397
1982,-118.341888,35.066795
1982,-118.381287,35.070595
1982,-118.312988,35.062595
1982,-118.262489,35.049793
1982,-118.277374,35.040649
1982,-118.262787,35.078495
1982,-118.28009,35.093594
1982,-118.375092,35.073994
1982,-118.276787,35.073795
1982,-118.352188,35.088696
1982,-118.308189,35.077694
1982,-118.284386,35.044697
1982,-118.347687,35.087894
1982,-118.306526,35.113594
1982,-118.284592,35.040894
1982,-118.356285,35.091095
1982,-118.313889,35.070694
1982,-118.293587,35.123695
1982,-118.369789,35.079494
1982,-118.338692,35.098797
1982,-118.364388,35.056995
1982,-118.286591,35.045593
1982,-118.307091,35.112419
1982,-118.270988,35.039394
1982,-118.314087,35.060795
1982,-118.311386,35.075394
1982,-118.27179,35.042995
1982,-118.284691,35.044395
1982,-118.273392,35.049995
1982,-118.38089,35.071194
1982,-118.28035,35.041542
1982,-118.287285,35.044895
1982,-118.27079,35.039696
1982,-118.32402,35.075352
1982,-118.338989,35.066494
1982,-118.305466,35.076347
1982,-118.25589,35.075195
1982,-118.32679,35.070896
1982,-118.384491,35.062496
1982,-118.300232,35.083763
1982,-118.290565,35.124088
1982,-118.27179,35.047596
1982,-118.375389,35.074596
1982,-118.33989,35.063293
1982,-118.279388,35.042694
1982,-118.256386,35.074394
1982,-118.279388,35.094597
1982,-118.339691,35.066795
1982,-118.28299,35.068996
1982,-118.332191,35.073093
1982,-118.30719,35.073795
1982,-118.270988,35.048496
1982,-118.266685,35.049194
1982,-118.257088,35.080696
1982,-118.289886,35.041794
1982,-118.285789,35.043095
1982,-118.31559,35.064194
1982,-118.376686,35.073196
1982,-118.247986,35.074097
1982,-118.297287,35.052094
1982,-118.252785,35.073696
1982,-118.291084,35.047295
1982,-118.34137,35.064854
1982,-118.340187,35.065796
1982,-118.304008,35.116329
1982,-118.264687,35.042595
1982,-118.304916,35.081345
1982,-118.247574,35.078011
1982,-118.291885,35.111095
1982,-118.25769,35.042194
1982,-118.301491,35.079895
1982,-118.25119,35.078094
1982,-118.368362,35.073753
1982,-118.306114,35.105053
1982,-118.27729,35.078896
1982,-118.292816,35.106834
1982,-118.277641,35.078346
1982,-118.281891,35.069996
1982,-118.306389,35.074356
1982,-118.292702,35.129662
1982,-118.368179,35.072224
1982,-118.305489,35.114494
1982,-118.304375,35.079433
1982,-118.303688,35.077694
1982,-118.292061,35.111847
1982,-118.341492,35.064693
1982,-118.291687,35.127895
1982,-118.385986,35.067696
1982,-118.269989,35.068394
1982,-118.360191,35.094894
1982,-118.328888,35.072594
1982,-118.262886,35.044796
1982,-118.317986,35.058895
1982,-118.281891,35.086796
1982,-118.300385,35.080395
1982,-118.26519,35.041996
1982,-118.341187,35.066895
1982,-118.270988,35.043896
1982,-118.303474,35.117226
1982,-118.37439,35.073196
1982,-118.328186,35.070293
1982,-118.282288,35.086094
1982,-118.258385,35.071594
1982,-118.27459,35.044094
1982,-118.270187,35.068096
1982,-118.305138,35.071991
1982,-118.278107,35.039719
1982,-118.293091,35.126194
1982,-118.305817,35.11274
1982,-118.281586,35.070194
1982,-118.334152,35.101681
1982,-118.27169,35.052197
1982,-118.283287,35.045895
1982,-118.386986,35.066395
1982,-118.356186,35.091896
1982,-118.269989,35.045197
1982,-118.373085,35.068794
1982,-118.264786,35.075394
1982,-118.374588,35.073196
1982,-118.312523,35.076046
1982,-118.345436,35.06459
1982,-118.289085,35.073895
1982,-118.242157,35.079945
1982,-118.312691,35.063194
1982,-118.293213,35.106472
1982,-118.290085,35.041595
1982,-118.37619,35.071995
1982,-118.281387,35.087196
1982,-118.26059,35.043095
1982,-118.306969,35.076221
1982,-118.302086,35.079494
1982,-118.31559,35.065193
1982,-118.330391,35.074795
1982,-118.34539,35.061195
1982,-118.297287,35.048595
1982,-118.390289,35.068394
1982,-118.286789,35.041897
1982,-118.329987,35.075195
1982,-118.261887,35.046097
1982,-118.257988,35.072094
1982,-118.329689,35.075394
1982,-118.280388,35.092995
1982,-118.26429,35.070396
1982,-118.294685,35.120895
1982,-118.39209,35.067097
1982,-118.348785,35.086697
1982,-118.300529,35.117538
1982,-118.273491,35.040894
1982,-118.297089,35.079395
1982,-118.386391,35.069294
1982,-118.266685,35.040096
1982,-118.256889,35.080894
1982,-118.275291,35.043194
1982,-118.381691,35.070095
1982,-118.246643,35.079716
1982,-118.305588,35.073895
1982,-118.251587,35.099194
1982,-118.33149,35.074795
1982,-118.288185,35.043797
1982,-118.329788,35.075996
1982,-118.338394,35.063049
1982,-118.274887,35.093395
1982,-118.285591,35.039696
1982,-118.242485,35.102295
1982,-118.340927,35.065716
1982,-118.292786,35.107994
1982,-118.298889,35.045395
1982,-118.303719,35.116749
1982,-118.308586,35.076096
1982,-118.291389,35.039993
1982,-118.268089,35.094696
1982,-118.305405,35.074028
1982,-118.280487,35.088097
1982,-118.325554,35.074944
1982,-118.317986,35.058594
1982,-118.263084,35.044495
1982,-118.273087,35.093395
1982,-118.30632,35.076672
1982,-118.31189,35.074993
1982,-118.257286,35.073093
1982,-118.377289,35.072796
1982,-118.269691,35.050095
1982,-118.294785,35.125896
1982,-118.341812,35.066395
1982,-118.289291,35.045994
1982,-118.256187,35.074696
1982,-118.294594,35.117054
1982,-118.302185,35.081196
1982,-118.275787,35.042694
1982,-118.249588,35.080494
1982,-118.301788,35.081596
1982,-118.31279,35.064693
1982,-118.31739,35.074993
1982,-118.379509,35.077137
1982,-118.266487,35.049496
1982,-118.297485,35.046894
1982,-118.292221,35.112293
1982,-118.330589,35.074696
1982,-118.299385,35.118793
1982,-118.382278,35.06636
1982,-118.378792,35.070896
1982,-118.358292,35.076897
1982,-118.307129,35.104031
1982,-118.264587,35.069794
1982,-118.287689,35.044395
1982,-118.319885,35.073994
1982,-118.253685,35.097595
1982,-118.385284,35.060596
1982,-118.279785,35.094093
1982,-118.307388,35.074894
1982,-118.315285,35.065994
1982,-118.268387,35.051594
1982,-118.28949,35.045696
1982,-118.278587,35.090794
1982,-118.27919,35.042995
1982,-118.340591,35.068195
1982,-118.271484,35.071896
1982,-118.312279,35.076237
1982,-118.295288,35.081696
1982,-118.262085,35.045795
1982,-118.325584,35.072697
1982,-118.272385,35.075497
1982,-118.32959,35.074696
1982,-118.262787,35.072495
1982,-118.274689,35.039394
1982,-118.389915,35.068684
1982,-118.338539,35.064121
1982,-118.37365,35.07021
1982,-118.257385,35.042496
1982,-118.276588,35.074493
1982,-118.307388,35.077793
1982,-118.245888,35.076096
1982,-118.338341,35.063232
1982,-118.375954,35.072361
1982,-118.291725,35.125561
1982,-118.319885,35.060596
1982,-118.27079,35.044193
1982,-118.389282,35.064941
1982,-118.292992,35.124195
1982,-118.384888,35.068096
1982,-118.374489,35.073093
1982,-118.370247,35.072033
1982,-118.242584,35.079395
1982,-118.306641,35.102348
1982,-118.293884,35.087093
1982,-118.261292,35.042194
1982,-118.338791,35.099194
1982,-118.271988,35.042694
1982,-118.29509,35.085297
1982,-118.301628,35.117207
1982,-118.278389,35.039394
1982,-118.34539,35.065094
1982,-118.372787,35.068893
1982,-118.315491,35.065495
1982,-118.382988,35.068195
1982,-118.305069,35.114834
1982,-118.287491,35.044594
1982,-118.37439,35.069695
1982,-118.306885,35.111897
1982,-118.284889,35.091797
1982,-118.28009,35.041897
1982,-118.384911,35.063644
1982,-118.29039,35.044697
1982,-118.292488,35.123795
1982,-118.26429,35.075794
1982,-118.338387,35.063396
1982,-118.304886,35.042694
1982,-118.289291,35.086094
1982,-118.38279,35.068497
1982,-118.385727,35.06311
1982,-118.374886,35.071396
1982,-118.254288,35.079193
1982,-118.309685,35.044796
1982,-118.370689,35.059395
1982,-118.303787,35.049294
1982,-118.304085,35.051697
1982,-118.386292,35.066895
1982,-118.314789,35.068996
1982,-118.307236,35.077042
1982,-118.29789,35.078716
1982,-118.265289,35.051395
1982,-118.24749,35.078297
1982,-118.31102,35.075855
1982,-118.298935,35.078964
1982,-118.318291,35.057796
1982,-118.383713,35.061634
1982,-118.269791,35.068695
1982,-118.307487,35.074696
1982,-118.331985,35.071396
1982,-118.344589,35.060696
1982,-118.34539,35.060993
1982,-118.338585,35.062901
1982,-118.297089,35.080494
1982,-118.383888,35.061497
1982,-118.300186,35.079296
1982,-118.272087,35.093395
1982,-118.270485,35.049095
1982,-118.389488,35.067596
1982,-118.26889,35.069794
1982,-118.362389,35.091995
1982,-118.269188,35.050694
1982,-118.273788,35.044994
1982,-118.385391,35.068695
1982,-118.375786,35.070396
1982,-118.384987,35.066219
1982,-118.28849,35.074596
1982,-118.340034,35.062958
1982,-118.386986,35.068996
1982,-118.382591,35.076897
1982,-118.301186,35.049995
1982,-118.329987,35.075893
1982,-118.303818,35.11652
1982,-118.331589,35.074696
1982,-118.382088,35.068295
1982,-118.277786,35.078094
1982,-118.264992,35.069294
1982,-118.36219,35.092594
1982,-118.385086,35.060795
1982,-118.379486,35.071495
1982,-118.333092,35.068394
1982,-118.306969,35.11264
1982,-118.340385,35.089996
1982,-118.392838,35.067585
1982,-118.27816,35.071388
1982,-118.253792,35.072395
1982,-118.286888,35.089195
1982,-118.265785,35.045795
1982,-118.307129,35.07159
1982,-118.336288,35.071495
1982,-118.356186,35.091496
1982,-118.31279,35.065296
1982,-118.329086,35.075794
1982,-118.339012,35.06665
1982,-118.306808,35.112858
1982,-118.34449,35.062294
1982,-118.293739,35.108494
1982,-118.31369,35.075096
1982,-118.285286,35.047195
1982,-118.355888,35.092896
1982,-118.306488,35.102524
1982,-118.259987,35.076393
1982,-118.27079,35.072994
1982,-118.272491,35.042095
1982,-118.352791,35.087395
1982,-118.330292,35.074894
1982,-118.28019,35.045795
1982,-118.38649,35.066795
1982,-118.292992,35.107796
1982,-118.268188,35.047295
1982,-118.301186,35.048695
1982,-118.26239,35.079094
1982,-118.338516,35.099586
1982,-118.30719,35.075096
1982,-118.293785,35.081097
1982,-118.28109,35.040596
1982,-118.264389,35.042896
1982,-118.269539,35.054523
1982,-118.266487,35.044895
1982,-118.262291,35.097397
1982,-118.24369,35.101696
1982,-118.343689,35.063995
1982,-118.261589,35.097595
1982,-118.259285,35.077496
1982,-118.360786,35.094093
1982,-118.386093,35.067028
1982,-118.369591,35.074196
1982,-118.30706,35.044827
1982,-118.305275,35.114658
1982,-118.238487,35.105896
1982,-118.365089,35.076496
1982,-118.282387,35.039097
1982,-118.388687,35.070694
1982,-118.281586,35.039993
1982,-118.240486,35.104095
1982,-118.271385,35.052494
1982,-118.340988,35.065895
1982,-118.330887,35.075195
1982,-118.248589,35.076694
1982,-118.330589,35.075394
1982,-118.313087,35.061996
1982,-118.340988,35.065395
1982,-118.371391,35.057396
1982,-118.288391,35.040096
1982,-118.388885,35.065193
1982,-118.358391,35.077396
1982,-118.312981,35.075661
1982,-118.30452,35.077091
1982,-118.295891,35.084194
1982,-118.269691,35.040997
1982,-118.26799,35.047596
1982,-118.287888,35.040596
1982,-118.292053,35.10878
1982,-118.297852,35.081154
1982,-118.386047,35.061489
1982,-118.303085,35.081696
1982,-118.300987,35.080994
1982,-118.294487,35.122993
1982,-118.305885,35.052197
1982,-118.27269,35.050995
1982,-118.288849,35.123108
1982,-118.271599,35.076511
1982,-118.387085,35.070396
1982,-118.341888,35.065395
1982,-118.294632,35.078644
1982,-118.319786,35.061195
1982,-118.276085,35.075695
1982,-118.333588,35.072594
1982,-118.245491,35.080994
1982,-118.32579,35.074097
1982,-118.277885,35.071693
1982,-118.298721,35.118439
1982,-118.269386,35.050396
1982,-118.297188,35.047295
1982,-118.272491,35.046597
1982,-118.382446,35.075848
1982,-118.289185,35.069096
1982,-118.328285,35.076294
1982,-118.259285,35.070194
1982,-118.374084,35.071995
1982,-118.341087,35.065193
1982,-118.246887,35.074993
1982,-118.304153,35.116096
1982,-118.306664,35.112049
1982,-118.26429,35.047596
1982,-118.265488,35.098194
1982,-118.265785,35.074196
1982,-118.315788,35.064495
1982,-118.30439,35.076195
1982,-118.297188,35.047695
1982,-118.389687,35.067493
1982,-118.255287,35.075996
1982,-118.330292,35.075695
1982,-118.28569,35.046696
1982,-118.272186,35.051594
