case_id,t_fips,p_name,p_year,t_cap,,,,,,,
3034304,26105,Lake Winds,2012,1800,,,,,,,
3034308,26105,Lake Winds,2012,1800,,,,,,,
3034333,26105,Lake Winds,2012,1800,,,,,,,
3034292,26105,Lake Winds,2012,1800,,,,,,,
3034310,26105,Lake Winds,2012,1800,,,,,,,
3045859,26105,Lake Winds,2012,1800,,,,,,,
3034299,26105,Lake Winds,2012,1800,,,,,,,
3034312,26105,Lake Winds,2012,1800,,,,,,,
3034330,26105,Lake Winds,2012,1800,,,,,,,
3034301,26105,Lake Winds,2012,1800,,,,,,,
3034305,26105,Lake Winds,2012,1800,,,,,,,
3034307,26105,Lake Winds,2012,1800,,,,,,,
3034288,26105,Lake Winds,2012,1800,,,,,,,
3034335,26105,Lake Winds,2012,1800,,,,,,,
3045190,53075,Palouse,2012,1800,,,,,,,
3045408,53075,Palouse,2012,1800,,,,,,,
3045468,53075,Palouse,2012,1800,,,,,,,
3045405,53075,Palouse,2012,1800,,,,,,,
3045424,53075,Palouse,2012,1800,,,,,,,
3039988,53075,Palouse,2012,1800,,,,,,,
3045482,53075,Palouse,2012,1800,,,,,,,
3045272,53075,Palouse,2012,1800,,,,,,,
3045492,53075,Palouse,2012,1800,,,,,,,
3045608,53075,Palouse,2012,1800,,,,,,,
3044968,53075,Palouse,2012,1800,,,,,,,
3044842,53075,Palouse,2012,1800,,,,,,,
3039999,53075,Palouse,2012,1800,,,,,,,
3045145,53075,Palouse,2012,1800,,,,,,,
3045136,53075,Palouse,2012,1800,,,,,,,
3045142,53075,Palouse,2012,1800,,,,,,,
3039996,53075,Palouse,2012,1800,,,,,,,
3045606,53075,Palouse,2012,1800,,,,,,,
3045345,53075,Palouse,2012,1800,,,,,,,
3045500,53075,Palouse,2012,1800,,,,,,,
3045000,53075,Palouse,2012,1800,,,,,,,
3045134,53075,Palouse,2012,1800,,,,,,,
3045413,53075,Palouse,2012,1800,,,,,,,
3039995,53075,Palouse,2012,1800,,,,,,,
3045503,53075,Palouse,2012,1800,,,,,,,
3045508,53075,Palouse,2012,1800,,,,,,,
3045273,53075,Palouse,2012,1800,,,,,,,
3045463,53075,Palouse,2012,1800,,,,,,,
3045340,53075,Palouse,2012,1800,,,,,,,
3044819,53075,Palouse,2012,1800,,,,,,,
3045146,53075,Palouse,2012,1800,,,,,,,
3045246,53075,Palouse,2012,1800,,,,,,,
3045607,53075,Palouse,2012,1800,,,,,,,
3039990,53075,Palouse,2012,1800,,,,,,,
3045462,53075,Palouse,2012,1800,,,,,,,
3045469,53075,Palouse,2012,1800,,,,,,,
3045009,53075,Palouse,2012,1800,,,,,,,
3045245,53075,Palouse,2012,1800,,,,,,,
3045423,53075,Palouse,2012,1800,,,,,,,
3045611,53075,Palouse,2012,1800,,,,,,,
3045507,53075,Palouse,2012,1800,,,,,,,
3045495,53075,Palouse,2012,1800,,,,,,,
3045470,53075,Palouse,2012,1800,,,,,,,
3044818,53075,Palouse,2012,1800,,,,,,,
3039998,53075,Palouse,2012,1800,,,,,,,
3045404,53075,Palouse,2012,1800,,,,,,,
3045403,53075,Palouse,2012,1800,,,,,,,
3045483,53075,Palouse,2012,1800,,,,,,,
3045509,53075,Palouse,2012,1800,,,,,,,
3045609,53075,Palouse,2012,1800,,,,,,,
3045610,53075,Palouse,2012,1800,,,,,,,
3045143,53075,Palouse,2012,1800,,,,,,,
3045344,53075,Palouse,2012,1800,,,,,,,
3039992,53075,Palouse,2012,1800,,,,,,,
3045496,53075,Palouse,2012,1800,,,,,,,
3045461,53075,Palouse,2012,1800,,,,,,,
3045499,53075,Palouse,2012,1800,,,,,,,
3045144,53075,Palouse,2012,1800,,,,,,,
3041146,48489,Magic Valley,2012,1815,,,,,,,
3041181,48489,Magic Valley,2012,1815,,,,,,,
3041154,48489,Magic Valley,2012,1815,,,,,,,
3041193,48489,Magic Valley,2012,1815,,,,,,,
3041187,48489,Magic Valley,2012,1815,,,,,,,
3041148,48489,Magic Valley,2012,1815,,,,,,,
3041228,48489,Magic Valley,2012,1815,,,,,,,
3041202,48489,Magic Valley,2012,1815,,,,,,,
3041225,48489,Magic Valley,2012,1815,,,,,,,
3041207,48489,Magic Valley,2012,1815,,,,,,,
3041215,48489,Magic Valley,2012,1815,,,,,,,
3041221,48489,Magic Valley,2012,1815,,,,,,,
3041162,48489,Magic Valley,2012,1815,,,,,,,
3041232,48489,Magic Valley,2012,1815,,,,,,,
3041197,48489,Magic Valley,2012,1815,,,,,,,
3041170,48489,Magic Valley,2012,1815,,,,,,,
3041227,48489,Magic Valley,2012,1815,,,,,,,
3041145,48489,Magic Valley,2012,1815,,,,,,,
3041223,48489,Magic Valley,2012,1815,,,,,,,
3041198,48489,Magic Valley,2012,1815,,,,,,,
3041246,48489,Magic Valley,2012,1815,,,,,,,
3041190,48489,Magic Valley,2012,1815,,,,,,,
3041163,48489,Magic Valley,2012,1815,,,,,,,
3041167,48489,Magic Valley,2012,1815,,,,,,,
3041182,48489,Magic Valley,2012,1815,,,,,,,
3041230,48489,Magic Valley,2012,1815,,,,,,,
3041216,48489,Magic Valley,2012,1815,,,,,,,
3072529,48489,Magic Valley,2012,1815,,,,,,,
3041237,48489,Magic Valley,2012,1815,,,,,,,
3041234,48489,Magic Valley,2012,1815,,,,,,,
3041158,48489,Magic Valley,2012,1815,,,,,,,
3041220,48489,Magic Valley,2012,1815,,,,,,,
3041222,48489,Magic Valley,2012,1815,,,,,,,
3041168,48489,Magic Valley,2012,1815,,,,,,,
3041173,48489,Magic Valley,2012,1815,,,,,,,
3041159,48489,Magic Valley,2012,1815,,,,,,,
3041172,48489,Magic Valley,2012,1815,,,,,,,
3041156,48489,Magic Valley,2012,1815,,,,,,,
3041233,48489,Magic Valley,2012,1815,,,,,,,
3041241,48489,Magic Valley,2012,1815,,,,,,,
3041239,48489,Magic Valley,2012,1815,,,,,,,
3041201,48489,Magic Valley,2012,1815,,,,,,,
3041174,48489,Magic Valley,2012,1815,,,,,,,
3041249,48489,Magic Valley,2012,1815,,,,,,,
3041175,48489,Magic Valley,2012,1815,,,,,,,
3041165,48489,Magic Valley,2012,1815,,,,,,,
3041242,48489,Magic Valley,2012,1815,,,,,,,
3041195,48489,Magic Valley,2012,1815,,,,,,,
3041152,48489,Magic Valley,2012,1815,,,,,,,
3041238,48489,Magic Valley,2012,1815,,,,,,,
3041185,48489,Magic Valley,2012,1815,,,,,,,
3041160,48489,Magic Valley,2012,1815,,,,,,,
3041188,48489,Magic Valley,2012,1815,,,,,,,
3041178,48489,Magic Valley,2012,1815,,,,,,,
3041250,48489,Magic Valley,2012,1815,,,,,,,
3041213,48489,Magic Valley,2012,1815,,,,,,,
3041212,48489,Magic Valley,2012,1815,,,,,,,
3041209,48489,Magic Valley,2012,1815,,,,,,,
3041218,48489,Magic Valley,2012,1815,,,,,,,
3041255,48489,Magic Valley,2012,1815,,,,,,,
3041229,48489,Magic Valley,2012,1815,,,,,,,
3041164,48489,Magic Valley,2012,1815,,,,,,,
3041189,48489,Magic Valley,2012,1815,,,,,,,
3041186,48489,Magic Valley,2012,1815,,,,,,,
3041176,48489,Magic Valley,2012,1815,,,,,,,
3041226,48489,Magic Valley,2012,1815,,,,,,,
3041171,48489,Magic Valley,2012,1815,,,,,,,
3041183,48489,Magic Valley,2012,1815,,,,,,,
3041194,48489,Magic Valley,2012,1815,,,,,,,
3041203,48489,Magic Valley,2012,1815,,,,,,,
3041200,48489,Magic Valley,2012,1815,,,,,,,
3041206,48489,Magic Valley,2012,1815,,,,,,,
3041214,48489,Magic Valley,2012,1815,,,,,,,
3041180,48489,Magic Valley,2012,1815,,,,,,,
3041247,48489,Magic Valley,2012,1815,,,,,,,
3041219,48489,Magic Valley,2012,1815,,,,,,,
3041245,48489,Magic Valley,2012,1815,,,,,,,
3041217,48489,Magic Valley,2012,1815,,,,,,,
3041235,48489,Magic Valley,2012,1815,,,,,,,
3041150,48489,Magic Valley,2012,1815,,,,,,,
3041248,48489,Magic Valley,2012,1815,,,,,,,
3041240,48489,Magic Valley,2012,1815,,,,,,,
3041177,48489,Magic Valley,2012,1815,,,,,,,
3041169,48489,Magic Valley,2012,1815,,,,,,,
3041196,48489,Magic Valley,2012,1815,,,,,,,
3041155,48489,Magic Valley,2012,1815,,,,,,,
3041204,48489,Magic Valley,2012,1815,,,,,,,
3041236,48489,Magic Valley,2012,1815,,,,,,,
3041184,48489,Magic Valley,2012,1815,,,,,,,
3041151,48489,Magic Valley,2012,1815,,,,,,,
3041166,48489,Magic Valley,2012,1815,,,,,,,
3041251,48489,Magic Valley,2012,1815,,,,,,,
3041192,48489,Magic Valley,2012,1815,,,,,,,
3039886,48489,Magic Valley,2012,1815,,,,,,,
3041254,48489,Magic Valley,2012,1815,,,,,,,
3041244,48489,Magic Valley,2012,1815,,,,,,,
3041253,48489,Magic Valley,2012,1815,,,,,,,
3041211,48489,Magic Valley,2012,1815,,,,,,,
3041179,48489,Magic Valley,2012,1815,,,,,,,
3041199,48489,Magic Valley,2012,1815,,,,,,,
3041157,48489,Magic Valley,2012,1815,,,,,,,
3041149,48489,Magic Valley,2012,1815,,,,,,,
3041224,48489,Magic Valley,2012,1815,,,,,,,
3041208,48489,Magic Valley,2012,1815,,,,,,,
3041205,48489,Magic Valley,2012,1815,,,,,,,
3041161,48489,Magic Valley,2012,1815,,,,,,,
3041210,48489,Magic Valley,2012,1815,,,,,,,
3041243,48489,Magic Valley,2012,1815,,,,,,,
3072530,48489,Magic Valley,2012,1815,,,,,,,
3041153,48489,Magic Valley,2012,1815,,,,,,,
3041191,48489,Magic Valley,2012,1815,,,,,,,
3041252,48489,Magic Valley,2012,1815,,,,,,,
3043809,48165,Gaines Cavern Wind Project,2012,2000,,,,,,,
3043105,25009,Ipswich II,2012,2000,,,,,,,
3039292,25023,Kingston,2012,2000,,,,,,,
3034398,25005,Philips Lightolier,2012,2000,,,,,,,
3043463,25009,Equity Industrial Partners,2012,2000,,,,,,,
3042507,25009,Equity Industrial Partners,2012,2000,,,,,,,
3034159,19169,"GWE, LLC",2012,2000,,,,,,,
3034158,19169,"GWE, LLC",2012,2000,,,,,,,
3037703,25023,No Fossil Fuel - Kingston,2012,2000,,,,,,,
3035455,25023,No Fossil Fuel - Kingston,2012,2000,,,,,,,
3035456,25023,No Fossil Fuel - Kingston,2012,2000,,,,,,,
3036073,48195,Frisco,2012,2000,,,,,,,
3071521,48195,Frisco,2012,2000,,,,,,,
3036074,48195,Frisco,2012,2000,,,,,,,
3036071,48195,Frisco,2012,2000,,,,,,,
3036076,48195,Frisco,2012,2000,,,,,,,
3036068,48195,Frisco,2012,2000,,,,,,,
3036069,48195,Frisco,2012,2000,,,,,,,
3036067,48195,Frisco,2012,2000,,,,,,,
3036075,48195,Frisco,2012,2000,,,,,,,
3036072,48195,Frisco,2012,2000,,,,,,,
3042275,26041,Heritage Garden,2012,2000,,,,,,,
3042273,26041,Heritage Garden,2012,2000,,,,,,,
3042269,26041,Heritage Garden,2012,2000,,,,,,,
3037709,26041,Heritage Garden,2012,2000,,,,,,,
3042277,26041,Heritage Garden,2012,2000,,,,,,,
3037708,26041,Heritage Garden,2012,2000,,,,,,,
3042270,26041,Heritage Garden,2012,2000,,,,,,,
3042274,26041,Heritage Garden,2012,2000,,,,,,,
3064754,26041,Heritage Garden,2012,2000,,,,,,,
3042999,26041,Heritage Garden,2012,2000,,,,,,,
3042272,26041,Heritage Garden,2012,2000,,,,,,,
3042271,26041,Heritage Garden,2012,2000,,,,,,,
3042276,26041,Heritage Garden,2012,2000,,,,,,,
3042278,26041,Heritage Garden,2012,2000,,,,,,,
3041836,42021,Patton Wind Farm,2012,2000,,,,,,,
3041847,42021,Patton Wind Farm,2012,2000,,,,,,,
3041842,42021,Patton Wind Farm,2012,2000,,,,,,,
3072554,42021,Patton Wind Farm,2012,2000,,,,,,,
3041843,42021,Patton Wind Farm,2012,2000,,,,,,,
3041848,42021,Patton Wind Farm,2012,2000,,,,,,,
3041824,42021,Patton Wind Farm,2012,2000,,,,,,,
3041840,42021,Patton Wind Farm,2012,2000,,,,,,,
3041830,42021,Patton Wind Farm,2012,2000,,,,,,,
3041841,42021,Patton Wind Farm,2012,2000,,,,,,,
3041831,42021,Patton Wind Farm,2012,2000,,,,,,,
3041846,42021,Patton Wind Farm,2012,2000,,,,,,,
3041845,42021,Patton Wind Farm,2012,2000,,,,,,,
3041834,42021,Patton Wind Farm,2012,2000,,,,,,,
3041849,42021,Patton Wind Farm,2012,2000,,,,,,,
3037540,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037547,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037535,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037545,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037538,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037542,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037534,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037533,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037532,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037543,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037546,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037541,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037537,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037544,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037536,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037539,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037530,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3037531,27043,Big Blue Wind Farm,2012,2000,,,,,,,
3036177,40139,KODE Novus II,2012,2000,,,,,,,
3036173,40139,KODE Novus II,2012,2000,,,,,,,
3036184,40139,KODE Novus II,2012,2000,,,,,,,
3036179,40139,KODE Novus II,2012,2000,,,,,,,
3036178,40139,KODE Novus II,2012,2000,,,,,,,
3036175,40139,KODE Novus II,2012,2000,,,,,,,
3036169,40139,KODE Novus II,2012,2000,,,,,,,
3036171,40139,KODE Novus II,2012,2000,,,,,,,
3036182,40139,KODE Novus II,2012,2000,,,,,,,
3036165,40139,KODE Novus II,2012,2000,,,,,,,
3036181,40139,KODE Novus II,2012,2000,,,,,,,
3036180,40139,KODE Novus II,2012,2000,,,,,,,
3036168,40139,KODE Novus II,2012,2000,,,,,,,
3036183,40139,KODE Novus II,2012,2000,,,,,,,
3036167,40139,KODE Novus II,2012,2000,,,,,,,
3036176,40139,KODE Novus II,2012,2000,,,,,,,
3036166,40139,KODE Novus II,2012,2000,,,,,,,
3036174,40139,KODE Novus II,2012,2000,,,,,,,
3036172,40139,KODE Novus II,2012,2000,,,,,,,
3036170,40139,KODE Novus II,2012,2000,,,,,,,
3035402,42051,South Chestnut,2012,2000,,,,,,,
3035414,42051,South Chestnut,2012,2000,,,,,,,
3035410,42051,South Chestnut,2012,2000,,,,,,,
3034402,42051,South Chestnut,2012,2000,,,,,,,
3035418,42051,South Chestnut,2012,2000,,,,,,,
3035416,42051,South Chestnut,2012,2000,,,,,,,
3035400,42051,South Chestnut,2012,2000,,,,,,,
3035406,42051,South Chestnut,2012,2000,,,,,,,
3035405,42051,South Chestnut,2012,2000,,,,,,,
3035398,42051,South Chestnut,2012,2000,,,,,,,
3035408,42051,South Chestnut,2012,2000,,,,,,,
3035409,42051,South Chestnut,2012,2000,,,,,,,
3035403,42051,South Chestnut,2012,2000,,,,,,,
3034403,42051,South Chestnut,2012,2000,,,,,,,
3035401,42051,South Chestnut,2012,2000,,,,,,,
3035413,42051,South Chestnut,2012,2000,,,,,,,
3035404,42051,South Chestnut,2012,2000,,,,,,,
3035407,42051,South Chestnut,2012,2000,,,,,,,
3035411,42051,South Chestnut,2012,2000,,,,,,,
3035415,42051,South Chestnut,2012,2000,,,,,,,
3035417,42051,South Chestnut,2012,2000,,,,,,,
3035399,42051,South Chestnut,2012,2000,,,,,,,
3035412,42051,South Chestnut,2012,2000,,,,,,,
3036602,6029,Windstar,2012,2000,,,,,,,
3037194,6029,Windstar,2012,2000,,,,,,,
3036663,6029,Windstar,2012,2000,,,,,,,
3037192,6029,Windstar,2012,2000,,,,,,,
3037196,6029,Windstar,2012,2000,,,,,,,
3037193,6029,Windstar,2012,2000,,,,,,,
3036672,6029,Windstar,2012,2000,,,,,,,
3036664,6029,Windstar,2012,2000,,,,,,,
3036665,6029,Windstar,2012,2000,,,,,,,
3037198,6029,Windstar,2012,2000,,,,,,,
3036675,6029,Windstar,2012,2000,,,,,,,
3036598,6029,Windstar,2012,2000,,,,,,,
3036666,6029,Windstar,2012,2000,,,,,,,
3048588,6029,Windstar,2012,2000,,,,,,,
3037195,6029,Windstar,2012,2000,,,,,,,
3036674,6029,Windstar,2012,2000,,,,,,,
3036671,6029,Windstar,2012,2000,,,,,,,
3036667,6029,Windstar,2012,2000,,,,,,,
3036600,6029,Windstar,2012,2000,,,,,,,
3036676,6029,Windstar,2012,2000,,,,,,,
3036599,6029,Windstar,2012,2000,,,,,,,
3037197,6029,Windstar,2012,2000,,,,,,,
3036604,6029,Windstar,2012,2000,,,,,,,
3034647,33009,Groton,2012,2000,,,,,,,
3034627,33009,Groton,2012,2000,,,,,,,
3034638,33009,Groton,2012,2000,,,,,,,
3034636,33009,Groton,2012,2000,,,,,,,
3034643,33009,Groton,2012,2000,,,,,,,
3042481,33009,Groton,2012,2000,,,,,,,
3034630,33009,Groton,2012,2000,,,,,,,
3034633,33009,Groton,2012,2000,,,,,,,
3034637,33009,Groton,2012,2000,,,,,,,
3034629,33009,Groton,2012,2000,,,,,,,
3034641,33009,Groton,2012,2000,,,,,,,
3034639,33009,Groton,2012,2000,,,,,,,
3034642,33009,Groton,2012,2000,,,,,,,
3034644,33009,Groton,2012,2000,,,,,,,
3034631,33009,Groton,2012,2000,,,,,,,
3034640,33009,Groton,2012,2000,,,,,,,
3034634,33009,Groton,2012,2000,,,,,,,
3034628,33009,Groton,2012,2000,,,,,,,
3034635,33009,Groton,2012,2000,,,,,,,
3034646,33009,Groton,2012,2000,,,,,,,
3034648,33009,Groton,2012,2000,,,,,,,
3034626,33009,Groton,2012,2000,,,,,,,
3034632,33009,Groton,2012,2000,,,,,,,
3034645,33009,Groton,2012,2000,,,,,,,
3039108,42013,Sandy Ridge,2012,2000,,,,,,,
3037596,42013,Sandy Ridge,2012,2000,,,,,,,
3034220,42027,Sandy Ridge,2012,2000,,,,,,,
3034217,42027,Sandy Ridge,2012,2000,,,,,,,
3039105,42013,Sandy Ridge,2012,2000,,,,,,,
3039117,42013,Sandy Ridge,2012,2000,,,,,,,
3034222,42027,Sandy Ridge,2012,2000,,,,,,,
3034219,42027,Sandy Ridge,2012,2000,,,,,,,
3039104,42013,Sandy Ridge,2012,2000,,,,,,,
3039109,42013,Sandy Ridge,2012,2000,,,,,,,
3039116,42013,Sandy Ridge,2012,2000,,,,,,,
3034221,42027,Sandy Ridge,2012,2000,,,,,,,
3039110,42013,Sandy Ridge,2012,2000,,,,,,,
3034214,42027,Sandy Ridge,2012,2000,,,,,,,
3039113,42013,Sandy Ridge,2012,2000,,,,,,,
3037597,42013,Sandy Ridge,2012,2000,,,,,,,
3034215,42027,Sandy Ridge,2012,2000,,,,,,,
3039111,42013,Sandy Ridge,2012,2000,,,,,,,
3039107,42013,Sandy Ridge,2012,2000,,,,,,,
3034218,42027,Sandy Ridge,2012,2000,,,,,,,
3034216,42027,Sandy Ridge,2012,2000,,,,,,,
3039114,42013,Sandy Ridge,2012,2000,,,,,,,
3039115,42013,Sandy Ridge,2012,2000,,,,,,,
3039106,42013,Sandy Ridge,2012,2000,,,,,,,
3039118,42013,Sandy Ridge,2012,2000,,,,,,,
3036631,6029,Windstar,2012,2000,,,,,,,
3036616,6029,Windstar,2012,2000,,,,,,,
3036609,6029,Windstar,2012,2000,,,,,,,
3036669,6029,Windstar,2012,2000,,,,,,,
3036542,6029,Windstar,2012,2000,,,,,,,
3036603,6029,Windstar,2012,2000,,,,,,,
3036613,6029,Windstar,2012,2000,,,,,,,
3036601,6029,Windstar,2012,2000,,,,,,,
3036607,6029,Windstar,2012,2000,,,,,,,
3036608,6029,Windstar,2012,2000,,,,,,,
3036610,6029,Windstar,2012,2000,,,,,,,
3036668,6029,Windstar,2012,2000,,,,,,,
3084508,6029,Windstar,2012,2000,,,,,,,
3036471,6029,Windstar,2012,2000,,,,,,,
3036677,6029,Windstar,2012,2000,,,,,,,
3037099,6029,Windstar,2012,2000,,,,,,,
3036614,6029,Windstar,2012,2000,,,,,,,
3036611,6029,Windstar,2012,2000,,,,,,,
3036615,6029,Windstar,2012,2000,,,,,,,
3036612,6029,Windstar,2012,2000,,,,,,,
3036537,6029,Windstar,2012,2000,,,,,,,
3048575,6029,Windstar,2012,2000,,,,,,,
3037095,6029,Windstar,2012,2000,,,,,,,
3036606,6029,Windstar,2012,2000,,,,,,,
3037098,6029,Windstar,2012,2000,,,,,,,
3036605,6029,Windstar,2012,2000,,,,,,,
3036653,6029,Windstar,2012,2000,,,,,,,
3036642,6029,Windstar,2012,2000,,,,,,,
3036662,6029,Windstar,2012,2000,,,,,,,
3048577,6029,Windstar,2012,2000,,,,,,,
3037097,6029,Windstar,2012,2000,,,,,,,
3036673,6029,Windstar,2012,2000,,,,,,,
3036621,6029,Windstar,2012,2000,,,,,,,
3037096,6029,Windstar,2012,2000,,,,,,,
3037094,6029,Windstar,2012,2000,,,,,,,
3036670,6029,Windstar,2012,2000,,,,,,,
3037092,6029,Windstar,2012,2000,,,,,,,
3036195,40139,KODE Novus I,2012,2000,,,,,,,
3036192,40139,KODE Novus I,2012,2000,,,,,,,
3041442,40139,KODE Novus I,2012,2000,,,,,,,
3036196,40139,KODE Novus I,2012,2000,,,,,,,
3036308,40139,KODE Novus I,2012,2000,,,,,,,
3036191,40139,KODE Novus I,2012,2000,,,,,,,
3036538,40139,KODE Novus I,2012,2000,,,,,,,
3036202,40139,KODE Novus I,2012,2000,,,,,,,
3036194,40139,KODE Novus I,2012,2000,,,,,,,
3036187,40139,KODE Novus I,2012,2000,,,,,,,
3036302,40139,KODE Novus I,2012,2000,,,,,,,
3036188,40139,KODE Novus I,2012,2000,,,,,,,
3036207,40139,KODE Novus I,2012,2000,,,,,,,
3036200,40139,KODE Novus I,2012,2000,,,,,,,
3036210,40139,KODE Novus I,2012,2000,,,,,,,
3036199,40139,KODE Novus I,2012,2000,,,,,,,
3036198,40139,KODE Novus I,2012,2000,,,,,,,
3036211,40139,KODE Novus I,2012,2000,,,,,,,
3036539,40139,KODE Novus I,2012,2000,,,,,,,
3036304,40139,KODE Novus I,2012,2000,,,,,,,
3036205,40139,KODE Novus I,2012,2000,,,,,,,
3036197,40139,KODE Novus I,2012,2000,,,,,,,
3036213,40139,KODE Novus I,2012,2000,,,,,,,
3041440,40139,KODE Novus I,2012,2000,,,,,,,
3036190,40139,KODE Novus I,2012,2000,,,,,,,
3036203,40139,KODE Novus I,2012,2000,,,,,,,
3036307,40139,KODE Novus I,2012,2000,,,,,,,
3036212,40139,KODE Novus I,2012,2000,,,,,,,
3036305,40139,KODE Novus I,2012,2000,,,,,,,
3036185,40139,KODE Novus I,2012,2000,,,,,,,
3036208,40139,KODE Novus I,2012,2000,,,,,,,
3041441,40139,KODE Novus I,2012,2000,,,,,,,
3036206,40139,KODE Novus I,2012,2000,,,,,,,
3036186,40139,KODE Novus I,2012,2000,,,,,,,
3036303,40139,KODE Novus I,2012,2000,,,,,,,
3036201,40139,KODE Novus I,2012,2000,,,,,,,
3036193,40139,KODE Novus I,2012,2000,,,,,,,
3036204,40139,KODE Novus I,2012,2000,,,,,,,
3036209,40139,KODE Novus I,2012,2000,,,,,,,
3036189,40139,KODE Novus I,2012,2000,,,,,,,
3042165,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041812,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042386,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042034,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042166,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042094,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042181,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042229,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041776,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042203,19151,Pocahontas Prairie,2012,2000,,,,,,,
3043480,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042167,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042055,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042220,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042025,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041788,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042288,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042036,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041858,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042182,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042223,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041675,19151,Pocahontas Prairie,2012,2000,,,,,,,
3043224,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042194,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042186,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041925,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041800,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041823,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042416,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041723,19151,Pocahontas Prairie,2012,2000,,,,,,,
3043469,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042265,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042076,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041751,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042571,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042289,19151,Pocahontas Prairie,2012,2000,,,,,,,
3041844,19151,Pocahontas Prairie,2012,2000,,,,,,,
3043006,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042208,19151,Pocahontas Prairie,2012,2000,,,,,,,
3042225,19151,Pocahontas Prairie,2012,2000,,,,,,,
3034800,19047,New Harvest,2012,2000,,,,,,,
3034808,19047,New Harvest,2012,2000,,,,,,,
3034836,19047,New Harvest,2012,2000,,,,,,,
3034801,19047,New Harvest,2012,2000,,,,,,,
3034819,19047,New Harvest,2012,2000,,,,,,,
3034832,19047,New Harvest,2012,2000,,,,,,,
3034820,19047,New Harvest,2012,2000,,,,,,,
3034795,19047,New Harvest,2012,2000,,,,,,,
3034798,19047,New Harvest,2012,2000,,,,,,,
3034824,19047,New Harvest,2012,2000,,,,,,,
3034829,19047,New Harvest,2012,2000,,,,,,,
3034796,19047,New Harvest,2012,2000,,,,,,,
3034802,19047,New Harvest,2012,2000,,,,,,,
3034826,19047,New Harvest,2012,2000,,,,,,,
3034831,19047,New Harvest,2012,2000,,,,,,,
3034793,19047,New Harvest,2012,2000,,,,,,,
3034812,19047,New Harvest,2012,2000,,,,,,,
3035459,19047,New Harvest,2012,2000,,,,,,,
3034792,19047,New Harvest,2012,2000,,,,,,,
3034791,19047,New Harvest,2012,2000,,,,,,,
3034803,19047,New Harvest,2012,2000,,,,,,,
3034815,19047,New Harvest,2012,2000,,,,,,,
3034813,19047,New Harvest,2012,2000,,,,,,,
3034822,19047,New Harvest,2012,2000,,,,,,,
3034790,19047,New Harvest,2012,2000,,,,,,,
3034807,19047,New Harvest,2012,2000,,,,,,,
3034797,19047,New Harvest,2012,2000,,,,,,,
3035460,19047,New Harvest,2012,2000,,,,,,,
3034805,19047,New Harvest,2012,2000,,,,,,,
